name,position,team,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,GW,matchFile,homeTeamID,awayTeamID,goals_scored_distribution
James McConnell,MID,Liverpool,0,0,0,0,3,0,0,0,0,2,0,0,44,False,0,24,BOULIV,11,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
James McConnell,MID,Liverpool,0,0,0,0,8,0,0,0,0,2,2,0,44,False,0,24,EVELIV,11,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kobbie Mainoo,MID,Man Utd,0,1,0,69,7,0,0,0,0,2,0,2,52,True,0,24,MNUCRY,13,6,"{""0"": 0.9655335769057276, ""1"": 0.034466423094272836, ""3"": 0, ""2"": 0}"
Ramón Sosa,MID,Nott'm Forest,0,0,0,0,5,0,0,0,0,0,7,0,55,True,0,24,NOTBHA,15,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sander Berge,MID,Fulham,0,1,0,90,15,0,0,0,0,2,1,2,50,False,0,24,NEWFUL,8,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Maldini Kacurri,DEF,Arsenal,0,0,0,0,13,0,0,0,0,1,5,0,40,True,0,24,ARSMNC,1,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Adam Armstrong,FWD,Southampton,0,0,0,0,10,0,0,0,0,2,1,0,51,False,0,24,IPSSOU,16,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Aaron Cresswell,DEF,West Ham,0,2,0,86,6,0,0,0,0,1,2,1,39,False,0,24,CHEWHU,18,5,"{""0"": 0.9243529055021589, ""1"": 0.07438791399153405, ""2"": 0.0012591805063076403, ""3"": 0}"
Emil Krafth,DEF,Newcastle,0,0,0,0,9,0,0,0,0,2,1,0,43,True,0,24,NEWFUL,14,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jack Porter,GK,Arsenal,0,0,0,0,13,0,0,0,0,1,5,0,40,True,0,24,ARSMNC,1,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jakub Kiwior,DEF,Arsenal,0,0,0,0,13,0,0,0,0,1,5,0,48,True,0,24,ARSMNC,1,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kristoffer Ajer,DEF,Brentford,0,1,0,75,18,0,0,0,0,2,0,2,44,True,0,24,BRETOT,3,17,"{""0"": 0.9396028816699984, ""1"": 0.06039711833000205, ""3"": 0, ""2"": 0}"
Will Hughes,MID,Crystal Palace,1,0,0,87,14,0,0,0,0,2,0,2,49,False,1,24,MNUCRY,6,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
David Ozoh,MID,Crystal Palace,0,0,0,0,14,0,0,0,0,2,0,0,45,False,0,24,MNUCRY,6,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jakub Moder,MID,Brighton,0,0,0,0,16,0,0,0,0,0,7,0,44,False,0,24,NOTBHA,4,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Thomas Wilson-Brown,DEF,Leicester,0,0,0,0,8,0,0,0,0,0,4,0,40,False,0,24,EVELCI,10,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Romain Esse,MID,Crystal Palace,0,0,0,0,14,0,0,0,0,2,0,0,50,False,0,24,MNUCRY,6,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Cieran Slicker,GK,Ipswich,0,0,0,0,17,0,0,0,0,2,1,0,39,True,0,24,IPSSOU,9,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Raheem Sterling,MID,Arsenal,0,0,0,1,13,0,0,0,0,1,5,1,67,True,0,24,ARSMNC,1,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Raúl Jiménez,FWD,Fulham,0,1,1,72,15,0,0,0,0,2,1,8,56,False,0,24,NEWFUL,8,14,"{""0"": 0.6018424813048875, ""1"": 0.33310587468035, ""2"": 0.05992165693432146, ""3"": 0.005129987080442419}"
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0,4,0,0,0,0,2,0,0,50,False,0,24,BRETOT,17,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Myles Lewis-Skelly,MID,Arsenal,0,1,1,89,13,0,0,0,0,1,5,7,45,True,0,24,ARSMNC,1,12,"{""0"": 0.9575973302125933, ""1"": 0.04240266978740714, ""3"": 0, ""2"": 0}"
Giovani Lo Celso,MID,Spurs,0,0,0,0,4,0,0,0,0,2,0,0,49,False,0,24,BRETOT,17,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
David Moyes,AM,Everton,0,0,0,0,11,0,0,0,0,0,4,12,5,True,0,24,EVELCI,7,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
David Moyes,AM,Everton,0,0,0,0,12,0,0,0,0,2,2,10,5,True,0,24,EVELIV,7,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tawanda Chirewa,MID,Wolves,0,0,0,0,2,0,0,0,0,0,2,0,45,True,0,24,WOVAVL,19,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Cameron Humphreys,MID,Ipswich,0,0,0,0,17,0,0,0,0,2,1,0,45,True,0,24,IPSSOU,9,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ashley Young,DEF,Everton,0,0,0,15,11,0,0,0,0,0,4,1,46,True,0,24,EVELCI,7,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ashley Young,DEF,Everton,0,0,0,3,12,0,0,0,0,2,2,1,46,True,0,24,EVELIV,7,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Arne Slot,AM,Liverpool,0,0,0,0,3,0,0,0,0,2,0,10,15,False,0,24,BOULIV,11,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Arne Slot,AM,Liverpool,0,0,0,0,8,0,0,0,0,2,2,5,15,False,0,24,EVELIV,11,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
James Bree,DEF,Southampton,0,1,0,90,10,0,0,0,0,2,1,2,39,False,0,24,IPSSOU,16,9,"{""0"": 0.9776890818029644, ""1"": 0.02231091819703601, ""3"": 0, ""2"": 0}"
Welington Damascena Santos,DEF,Southampton,0,2,0,45,3,0,0,0,0,3,1,0,40,True,0,25,SOUBOU,16,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alex Scott,MID,Bournemouth,0,0,0,13,17,0,0,0,0,3,1,1,47,False,0,25,SOUBOU,0,16,"{""0"": 0.9519069753587248, ""1"": 0.04809302464127563, ""3"": 0, ""2"": 0}"
Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,0,0,0,0,9,0,0,0,0,1,2,0,41,False,0,25,FULNOT,15,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tomiyasu Takehiro,DEF,Arsenal,0,0,0,0,11,0,0,0,0,2,0,0,48,False,0,25,LCIARS,1,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Malcolm Ebiowei,MID,Crystal Palace,0,0,0,0,8,0,0,0,0,2,1,0,45,True,0,25,CRYEVE,6,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ben Brereton Díaz,MID,Southampton,0,0,0,0,3,0,0,0,0,3,1,0,48,True,0,25,SOUBOU,16,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Pau Torres,DEF,Aston Villa,0,0,0,0,10,0,0,0,0,1,1,0,42,True,0,25,AVLIPS,2,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Pau Torres,DEF,Aston Villa,0,0,0,0,12,0,0,0,0,2,2,0,42,True,0,25,AVLLIV,2,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Joel Ward,DEF,Crystal Palace,0,0,0,0,8,0,0,0,0,2,1,0,43,True,0,25,CRYEVE,6,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Antonín Kinsky,GK,Spurs,0,0,0,0,14,0,0,0,0,0,1,0,45,True,0,25,TOTMNU,17,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Will Lankshear,FWD,Spurs,0,0,0,0,14,0,0,0,0,0,1,0,45,True,0,25,TOTMNU,17,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Hwang Hee-chan,MID,Wolves,0,0,0,0,12,0,0,0,0,1,2,0,61,False,0,25,LIVWOV,19,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Mikey Moore,MID,Spurs,0,0,0,0,14,0,0,0,0,0,1,0,45,True,0,25,TOTMNU,17,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Hákon Valdimarsson,GK,Brentford,0,0,0,0,19,0,0,0,0,1,0,0,39,False,0,25,WHUBRE,3,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alex Paulsen,GK,Bournemouth,0,0,0,0,17,0,0,0,0,3,1,0,40,False,0,25,SOUBOU,0,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
João Victor Gomes da Silva,MID,Wolves,0,2,0,82,12,0,0,0,0,1,2,2,49,False,0,25,LIVWOV,19,11,"{""0"": 0.8240397137036004, ""1"": 0.16812151439387069, ""2"": 0.007838771902529448, ""3"": 0}"
Cole Palmer,MID,Chelsea,0,3,0,90,5,0,0,0,0,0,3,2,112,False,0,25,BHACHE,5,4,"{""0"": 0.8479818313174945, ""1"": 0.14825448900888383, ""2"": 0.0037636796736222194, ""3"": 0}"
Mitoma Kaoru,MID,Brighton,1,0,1,90,6,0,0,0,0,0,3,10,63,True,0,25,BHACHE,4,5,"{""0"": 0.7956329302281806, ""1"": 0.19656189952479486, ""2"": 0.007805170247025192, ""3"": 0}"
Boubakary Soumaré,MID,Leicester,0,2,0,90,1,0,0,0,0,2,0,2,44,True,0,25,LCIARS,10,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Chris Wood,FWD,Nott'm Forest,0,2,1,90,9,0,0,0,0,1,2,9,71,False,0,25,FULNOT,15,8,"{""0"": 0.8552465438842776, ""1"": 0.14475345611572288, ""3"": 0, ""2"": 0}"
Joe Worrall,DEF,Nott'm Forest,0,0,0,0,9,0,0,0,0,1,2,0,45,False,0,25,FULNOT,15,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jeffrey Schlupp,MID,Crystal Palace,0,0,0,0,8,0,0,0,0,2,1,0,46,True,0,25,CRYEVE,6,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Milos Kerkez,DEF,Bournemouth,0,1,0,90,17,0,0,0,0,3,1,2,50,False,0,25,SOUBOU,0,16,"{""0"": 0.978264266625047, ""1"": 0.021735733374953492, ""3"": 0, ""2"": 0}"
Adrian Mazilu,MID,Brighton,0,0,0,0,6,0,0,0,0,0,3,0,45,True,0,25,BHACHE,4,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jason Steele,GK,Brighton,0,0,0,0,6,0,0,0,0,0,3,0,41,True,0,25,BHACHE,4,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Arijanet Muric,GK,Ipswich,0,0,0,0,2,0,0,0,0,1,1,0,44,False,0,25,AVLIPS,9,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Harvey Davies,GK,Liverpool,0,0,0,0,20,0,0,0,0,1,2,0,40,True,0,25,LIVWOV,11,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Harvey Davies,GK,Liverpool,0,0,0,0,2,0,0,0,0,2,2,0,40,False,0,25,AVLLIV,11,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Carl Rushworth,GK,Brighton,0,0,0,0,6,0,0,0,0,0,3,0,39,True,0,25,BHACHE,4,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ibrahim Sangaré,MID,Nott'm Forest,0,0,0,27,9,0,0,0,0,1,2,1,43,False,0,25,FULNOT,15,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Hannibal Mejbri,MID,Man Utd,0,0,0,0,18,0,0,0,0,0,1,0,45,False,0,25,TOTMNU,13,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Brandon Austin,GK,Spurs,0,0,0,0,14,0,0,0,0,0,1,0,40,True,0,25,TOTMNU,17,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Fabian Hürzeler,AM,Brighton,0,0,0,0,6,0,0,0,0,0,3,21,11,True,0,25,BHACHE,4,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Conor Coady,DEF,Leicester,0,0,0,0,1,0,0,0,0,2,0,0,40,True,0,25,LCIARS,10,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Wes Foderingham,GK,West Ham,0,0,0,0,4,0,0,0,0,1,0,0,43,True,0,25,WHUBRE,18,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Armando Broja,FWD,Everton,0,0,0,0,7,0,0,0,0,2,1,0,54,False,0,25,CRYEVE,7,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Adam Webster,DEF,Brighton,1,0,0,90,6,0,0,0,0,0,3,6,43,True,0,25,BHACHE,4,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Thomas Partey,MID,Arsenal,1,0,0,74,11,0,0,0,0,2,0,3,49,False,0,25,LCIARS,1,10,"{""0"": 0.9617433026432993, ""1"": 0.03825669735670112, ""3"": 0, ""2"": 0}"
Harry Wilson,MID,Fulham,0,0,0,0,16,0,0,0,0,1,2,0,52,True,0,25,FULNOT,8,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Mathis Amougou,MID,Chelsea,0,0,0,0,5,0,0,0,0,0,3,0,45,False,0,25,BHACHE,5,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kasey McAteer,MID,Leicester,0,0,0,0,1,0,0,0,0,2,0,0,47,True,0,25,LCIARS,10,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Curtis Jones,MID,Liverpool,0,0,0,0,20,0,0,0,0,1,2,0,53,True,0,25,LIVWOV,11,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Curtis Jones,MID,Liverpool,0,2,0,90,2,0,0,0,0,2,2,2,53,False,0,25,AVLLIV,11,1,"{""0"": 0.9736006837338211, ""1"": 0.026399316266179307, ""3"": 0, ""2"": 0}"
Wes Burns,MID,Ipswich,0,0,0,0,2,0,0,0,0,1,1,0,48,False,0,25,AVLIPS,9,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Treymaurice Nyoni,MID,Liverpool,0,0,0,0,20,0,0,0,0,1,2,0,45,True,0,25,LIVWOV,11,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Treymaurice Nyoni,MID,Liverpool,0,0,0,0,2,0,0,0,0,2,2,0,45,False,0,25,AVLLIV,11,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Gustavo Nunes Fernandes Gomes,MID,Brentford,0,0,0,0,19,0,0,0,0,1,0,0,49,False,0,25,WHUBRE,3,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Yunus Emre Konak,MID,Brentford,0,0,0,0,19,0,0,0,0,1,0,0,44,False,0,25,WHUBRE,3,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Max Kilman,DEF,West Ham,0,1,0,90,4,0,0,0,0,1,0,2,43,True,0,25,WHUBRE,18,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Deniz Undav,FWD,Brighton,0,0,0,0,6,0,0,0,0,0,3,0,55,True,0,25,BHACHE,4,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alex Murphy,DEF,Newcastle,0,0,0,0,13,0,0,0,0,0,4,0,40,False,0,25,MNCNEW,14,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
George Edmundson,DEF,Ipswich,0,0,0,0,2,0,0,0,0,1,1,0,40,False,0,25,AVLIPS,9,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0,0,0,0,15,0,0,0,0,0,4,0,45,True,0,25,MNCNEW,12,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,1,0,0,90,15,0,0,0,0,0,4,6,63,True,0,25,MNCNEW,12,14,"{""0"": 0.5917703016213753, ""1"": 0.3694577608414725, ""2"": 0.03774938621590568, ""3"": 0.0010225513212472614}"
Emerson Palmieri dos Santos,DEF,West Ham,0,1,0,45,4,0,0,0,0,1,0,1,44,True,0,25,WHUBRE,18,3,"{""0"": 0.9862205339595678, ""1"": 0.013779466040432675, ""3"": 0, ""2"": 0}"
Abdoulaye Doucouré,MID,Everton,0,0,0,0,7,0,0,0,0,2,1,0,51,False,0,25,CRYEVE,7,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alfie Pond,DEF,Wolves,0,0,0,0,12,0,0,0,0,1,2,0,39,False,0,25,LIVWOV,19,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
José Malheiro de Sá,GK,Wolves,0,2,0,90,12,0,0,0,0,1,2,1,43,False,0,25,LIVWOV,19,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Woyo Coulibaly,DEF,Leicester,0,2,0,47,1,0,0,0,0,2,0,0,40,True,0,25,LCIARS,10,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alexander Isak,FWD,Newcastle,0,4,0,89,13,0,0,0,0,0,4,2,95,False,0,25,MNCNEW,14,12,"{""0"": 0.9638183228671553, ""1"": 0.03618167713284515, ""3"": 0, ""2"": 0}"
Yves Bissouma,MID,Spurs,0,0,0,12,14,0,0,0,0,0,1,1,48,True,0,25,TOTMNU,17,13,"{""0"": 0.9624254368245604, ""1"": 0.03757456317544006, ""3"": 0, ""2"": 0}"
Conor Gallagher,MID,Chelsea,0,0,0,0,5,0,0,0,0,0,3,0,59,False,0,25,BHACHE,5,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Philip Billing,MID,Bournemouth,0,0,0,0,17,0,0,0,0,3,1,0,48,False,0,25,SOUBOU,0,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0,2,0,45,12,0,0,0,0,1,2,1,53,False,0,25,LIVWOV,19,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Brajan Gruda,MID,Brighton,0,0,0,0,6,0,0,0,0,0,3,0,54,True,0,25,BHACHE,4,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Rodrigo 'Rodri' Hernandez,MID,Man City,0,0,0,0,15,0,0,0,0,0,4,0,62,True,0,25,MNCNEW,12,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Đorđe Petrović,GK,Chelsea,0,0,0,0,5,0,0,0,0,0,3,0,44,False,0,25,BHACHE,5,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Justin Devenny,MID,Crystal Palace,0,1,0,45,8,0,0,0,0,2,1,1,45,True,0,25,CRYEVE,6,7,"{""0"": 0.9730795715004208, ""1"": 0.02692042849957965, ""3"": 0, ""2"": 0}"
Craig Dawson,DEF,Wolves,0,0,0,0,12,0,0,0,0,1,2,0,43,False,0,25,LIVWOV,19,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jordan Ayew,MID,Leicester,1,0,0,74,1,0,0,0,0,2,0,2,52,True,1,25,LCIARS,10,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Marcos Senesi,DEF,Bournemouth,0,0,0,0,17,0,0,0,0,3,1,0,46,False,0,25,SOUBOU,0,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kiernan Dewsbury-Hall,MID,Chelsea,0,0,0,25,5,0,0,0,0,0,3,1,55,False,0,25,BHACHE,5,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kaine Kesler-Hayden,DEF,Aston Villa,0,0,0,0,10,0,0,0,0,1,1,0,40,True,0,25,AVLIPS,2,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kaine Kesler-Hayden,DEF,Aston Villa,0,0,0,0,12,0,0,0,0,2,2,0,40,True,0,25,AVLLIV,2,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
João Cavaco Cancelo,DEF,Man City,0,0,0,0,15,0,0,0,0,0,4,0,53,True,0,25,MNCNEW,12,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Maxwel Cornet,MID,Southampton,0,0,0,0,3,0,0,0,0,3,1,0,47,True,0,25,SOUBOU,16,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jefferson Lerma Solís,MID,Crystal Palace,0,1,0,45,8,0,0,0,0,2,1,1,48,True,0,25,CRYEVE,6,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jannik Vestergaard,DEF,Leicester,0,0,0,0,1,0,0,0,0,2,0,0,39,True,0,25,LCIARS,10,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jacob Wright,MID,Man City,0,0,0,0,15,0,0,0,0,0,4,0,45,True,0,25,MNCNEW,12,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Luke Thomas,DEF,Leicester,0,0,0,0,1,0,0,0,0,2,0,0,39,True,0,25,LCIARS,10,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Bruno Borges Fernandes,MID,Man Utd,0,1,0,90,18,0,0,0,0,0,1,2,83,False,0,25,TOTMNU,13,17,"{""0"": 0.9811356179416182, ""1"": 0.018864382058382256, ""3"": 0, ""2"": 0}"
Adam Smith,DEF,Bournemouth,0,0,0,0,17,0,0,0,0,3,1,0,44,False,0,25,SOUBOU,0,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Miodrag Pivaš,DEF,Newcastle,0,0,0,0,13,0,0,0,0,0,4,0,40,False,0,25,MNCNEW,14,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Billy Gilmour,MID,Brighton,0,0,0,0,6,0,0,0,0,0,3,0,50,True,0,25,BHACHE,4,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Rasmus Højlund,FWD,Man Utd,0,1,0,90,18,0,0,0,0,0,1,2,69,False,0,25,TOTMNU,13,17,"{""0"": 0.9207347949682066, ""1"": 0.0771142025566296, ""2"": 0.002131557532395356, ""3"": 1.9444942769335227e-05}"
Callum Wilson,FWD,Newcastle,0,1,0,17,13,0,0,0,0,0,4,1,69,False,0,25,MNCNEW,14,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Crysencio Summerville,MID,West Ham,0,0,0,0,4,0,0,0,0,1,0,0,55,True,0,25,WHUBRE,18,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jesurun Rak-Sakyi,MID,Crystal Palace,0,0,0,0,8,0,0,0,0,2,1,0,45,True,0,25,CRYEVE,6,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Oliver Skipp,MID,Leicester,0,0,0,0,1,0,0,0,0,2,0,0,47,True,0,25,LCIARS,10,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tomáš Souček,MID,West Ham,0,1,0,45,4,0,0,0,0,1,0,0,49,True,1,25,WHUBRE,18,3,"{""0"": 0.8808765560388567, ""1"": 0.11912344396114372, ""3"": 0, ""2"": 0}"
Taylor Harwood-Bellis,DEF,Southampton,0,0,0,0,3,0,0,0,0,3,1,0,40,True,0,25,SOUBOU,16,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alphonse Areola,GK,West Ham,0,1,0,90,4,0,0,0,0,1,0,3,42,True,0,25,WHUBRE,18,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Lisandro Martínez,DEF,Man Utd,0,0,0,0,18,0,0,0,0,0,1,0,44,False,0,25,TOTMNU,13,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Richarlison de Andrade,FWD,Spurs,0,0,0,0,14,0,0,0,0,0,1,0,68,True,0,25,TOTMNU,17,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Joško Gvardiol,DEF,Man City,1,0,0,86,15,0,0,0,0,0,4,6,59,True,0,25,MNCNEW,12,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Harry Clarke,DEF,Ipswich,0,0,0,0,2,0,0,0,0,1,1,0,40,False,0,25,AVLIPS,9,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Joachim Andersen,DEF,Fulham,0,1,0,90,16,0,0,0,0,1,2,2,42,True,0,25,FULNOT,8,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Moisés Caicedo Corozo,MID,Chelsea,0,3,0,64,5,0,0,0,0,0,3,1,49,False,1,25,BHACHE,5,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Carlos Henrique Casimiro,MID,Man Utd,0,1,0,90,18,0,0,0,0,0,1,1,47,False,1,25,TOTMNU,13,17,"{""0"": 0.8130781250036119, ""1"": 0.177262796096731, ""2"": 0.009659078899657683, ""3"": 0}"
Roman Dixon,DEF,Everton,0,0,0,0,7,0,0,0,0,2,1,0,40,False,0,25,CRYEVE,7,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jhon Durán,FWD,Aston Villa,0,0,0,0,10,0,0,0,0,1,1,0,57,True,0,25,AVLIPS,2,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jhon Durán,FWD,Aston Villa,0,0,0,0,12,0,0,0,0,2,2,0,57,True,0,25,AVLLIV,2,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jacob Murphy,MID,Newcastle,0,4,0,90,13,0,0,0,0,0,4,2,51,False,0,25,MNCNEW,14,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sean Longstaff,MID,Newcastle,0,1,0,18,13,0,0,0,0,0,4,1,45,False,0,25,MNCNEW,14,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Leander Dendoncker,MID,Aston Villa,0,0,0,0,10,0,0,0,0,1,1,0,45,True,0,25,AVLIPS,2,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Leander Dendoncker,MID,Aston Villa,0,0,0,0,12,0,0,0,0,2,2,0,45,True,0,25,AVLLIV,2,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Trevoh Chalobah,DEF,Chelsea,0,3,0,90,5,0,0,0,0,0,3,1,44,False,0,25,BHACHE,5,4,"{""0"": 0.9189126491546633, ""1"": 0.08108735084533714, ""3"": 0, ""2"": 0}"
